sensor_index,last_modified,date_created,last_seen,location_type,rssi,uptime,latency,latitude,longitude,altitude
66875,1601568926,1599667062,1708525156,1,-77,11833,282,38.554764,-121.494644,16
66885,1600462445,1599667419,1708525172,1,-44,20387,277,37.534588,-122.30217,47
66889,1706297142,1599667599,1708525133,1,-85,31967,427,37.85657,-122.23901,505
66893,1699559512,1599667631,1708525155,1,-54,262,271,36.943623,-121.79701,163
66899,1600463597,1599667670,1708525104,1,-61,1744,453,37.46383,-122.15461,28
66901,1600487813,1599667703,1708525216,1,-78,57044,238,37.78338,-122.17283,347
66904,1661225245,1599667707,1708525177,1,-72,9351,216,45.495136,-122.63934,85
66909,1600554815,1599667763,1708525154,1,-58,854,252,37.427475,-122.112045,8
66911,1626741932,1599667764,1708525118,1,-61,1088,236,38.23889,-122.64665,78
66917,1601516458,1599667783,1708525150,1,-69,41045,251,38.461277,-122.65036,287
66921,1600745820,1599667798,1708525155,1,-51,16666,248,37.361195,-122.069565,183
66925,1601332061,1599667809,1708525185,1,-69,43146,347,37.7891,-122.28284,12
66927,1600556740,1599667822,1708525179,1,-71,20385,268,37.439278,-122.222496,170
66933,1600389752,1599667851,1708525130,1,-66,10725,424,37.567593,-122.315414,18
66943,1600277230,1599668080,1708525174,1,-57,1722,363,37.76621,-121.97992,541
66945,1600198361,1599668081,1708488925,1,-59,358,508,37.75876,-122.41949,53
66963,1600127350,1599668289,1708525125,1,-67,23804,448,36.96811,-122.053085,229
66973,1600532197,1599668318,1708525117,1,-75,19459,256,37.231003,-121.96106,369
66979,1600410573,1599669095,1708525170,1,-61,4156,244,33.65187,-117.89652,72
66987,1600121550,1599670286,1708377864,1,-94,34,523,38.092266,-122.576904,58
67001,1628444639,1599671345,1708525101,1,-59,56277,416,47.75774,-122.573845,416
67009,1600476628,1599671492,1708525167,1,-78,9718,329,37.64771,-121.87279,392
67023,1600113968,1599672141,1708525166,1,-70,34371,263,37.516125,-122.30973,342
67025,1600120709,1599672178,1708525192,1,-40,8389,270,37.88302,-122.25449,956
67029,1600116360,1599672200,1708525138,1,-26,23497,242,37.246826,-121.9312,261
67031,1628722503,1599672243,1708525114,1,-52,22664,1103,36.99635,-121.874214,492
67039,1600105758,1599672280,1708525159,1,-74,2806,659,37.412228,-121.91076,30
67045,1600928413,1599672958,1708525134,1,-57,892,1312,40.66307,-111.47934,7119
67047,1600928843,1599672964,1708525130,1,-68,51623,315,40.66307,-111.47934,7119
67051,1695183348,1599672996,1708525184,1,-86,21804,341,37.42653,-122.123314,18
67057,1600131286,1599673262,1708525177,1,-65,14676,275,37.425865,-122.1083,9
67067,1600473461,1599673470,1708525123,1,-54,38441,468,35.257843,-120.662735,153
67069,1600401659,1599673480,1708525184,1,-71,23996,268,37.78398,-122.45214,267
67089,1600199574,1599675395,1708525208,0,-74,1146,536,37.980347,-122.55187,191
67091,1600107861,1599675400,1708525208,0,-57,53476,893,37.847454,-122.21077,1004
67099,1600291036,1599675445,1708525172,0,-76,8313,314,37.47196,-122.23194,34
67105,1630197360,1599675968,1708525142,0,-73,14136,273,37.533855,-122.01659,30
67115,1616190749,1599676248,1708525099,0,-70,4638,205,38.522293,-121.75734,51
67137,1600481246,1599678129,1708525117,1,-48,42883,245,38.358784,-122.55541,791
67141,1601713066,1599678135,1708525122,1,-53,12100,280,37.430702,-122.1506,45
67153,1630270607,1599678201,1708525144,0,-52,232,267,37.876846,-122.10596,634
67169,1600213067,1599681700,1708525131,1,-64,8223,556,37.34572,-122.08092,264
67171,1600381853,1599681706,1708525137,1,-66,22780,322,37.470013,-122.191475,37
67173,1600126108,1599681717,1708525173,1,-58,59293,214,37.86199,-122.24322,503
67187,1662926732,1599684432,1708525157,0,-81,19461,581,37.230892,-121.96085,369
67189,1656100439,1599684449,1708525108,0,-79,444,842,39.063984,-120.129486,6334
67191,1600468080,1599684450,1708525165,0,-73,30565,317,37.723,-121.726974,524
67193,1605641637,1599684454,1708525206,0,-70,32153,234,36.91816,-121.83805,250
67195,1628925900,1599684455,1708525167,0,-75,2550,337,39.300694,-120.38268,6898
67199,1649888315,1599684512,1708525118,0,-84,1724,481,38.55896,-122.525185,293
67203,1600128811,1599684525,1708525176,0,-76,19777,310,37.93235,-122.53087,154
67205,1600186203,1599684528,1708525169,0,-74,6957,296,38.106724,-122.260925,121
67207,1600917991,1599684548,1708525139,0,-73,15561,281,37.85704,-122.23174,816
67213,1600209924,1599684577,1708525138,0,-61,29660,260,37.96551,-122.56764,80
67217,1600973786,1599684807,1708525209,0,-55,24129,440,37.772522,-122.13516,673
67227,1600384744,1599686507,1708525164,0,-65,212,242,37.34961,-122.07404,211
67233,1600964036,1599686724,1708525207,1,-86,42835,364,37.87739,-122.2511,725
67239,1600477764,1599686771,1708525220,0,-78,7982,328,32.0994,-110.77655,2994
67241,1673153861,1599686776,1708525218,0,-78,5284,440,34.090786,-118.24284,644
67243,1600486465,1599686783,1708525101,0,-69,56364,261,36.961384,-121.87717,214
67251,1617128076,1599686796,1708525192,0,-65,27342,257,37.585518,-122.33724,14
67253,1692818437,1599686802,1708525112,0,-56,23190,355,41.059376,-124.14681,129
67255,1600492158,1599686805,1708525102,0,-57,26676,503,37.45812,-122.25388,349
67261,1655469342,1599686824,1708525121,0,-52,28444,306,37.791573,-122.21819,146
67263,1600541778,1599686826,1708525179,0,-67,5078,430,37.662823,-122.45957,168
67265,1600952957,1599687009,1708525130,0,-83,2370,230,37.83611,-122.13721,494
67269,1600567214,1599688445,1708525201,0,-73,5056,281,37.369972,-122.190445,871
67275,1600204279,1599688551,1708525171,0,-66,14082,702,38.63171,-122.768135,196
67279,1601161802,1599688603,1708525176,0,-70,23971,425,36.465576,-121.78044,1517
67281,1600963875,1599688670,1708525185,1,-55,45795,351,37.877323,-122.250595,729
67287,1662925962,1599688704,1708525215,0,-69,21503,294,38.293007,-122.43812,117
67293,1652213130,1599688797,1708525119,0,-67,70373,268,37.7658,-122.447815,342
67297,1600400418,1599688805,1708062456,0,-73,856,267,37.232464,-121.91466,282
67301,1600745818,1599688822,1708525169,0,-59,16666,261,37.36122,-122.06952,182
67305,1600473409,1599688831,1708525123,0,-75,20792,438,37.402145,-122.36018,509
67307,1600478612,1599688834,1708525149,0,-63,22281,245,37.226917,-121.9668,396
67311,1601851049,1599689256,1708525191,0,-75,7487,258,37.720356,-122.08364,499
67313,1605547726,1599689265,1708525119,0,-67,1740,305,37.76631,-121.97994,541
67317,1600183408,1599689337,1708525209,0,-58,8599,257,37.8534,-122.26077,176
67323,1628726294,1599689571,1708525196,0,-39,22674,350,36.996357,-121.874214,492
67325,1600190055,1599689586,1708525147,0,-66,35540,423,37.74064,-122.25927,9
67327,1600121892,1599689614,1708525113,0,-73,2452,275,38.092266,-122.576904,58
67329,1600566489,1599690189,1708525118,1,-36,10291,270,37.94187,-122.53434,8
67333,1600476411,1599690203,1708525105,0,-55,20989,714,37.7594,-122.4271,102
67343,1600538531,1599751732,1708525112,0,-52,65120,491,37.295624,-122.043915,371
67349,1600802893,1599751767,1708525215,0,-31,19243,451,37.08076,-121.97402,1041
67351,1601057933,1599751770,1708525156,0,-58,21061,245,37.037716,-122.03775,740
67353,1600536247,1599751778,1708525199,0,-65,20251,272,37.725075,-122.05856,730
67357,1600626335,1599751794,1708525117,0,-63,9571,342,37.38472,-122.20407,801
67359,1600457172,1599751801,1708525214,0,-69,10881,278,37.834583,-122.186295,1182
67367,1600460011,1599751880,1708525205,0,-56,29110,288,39.316765,-120.184456,6204
67371,1662926734,1599751903,1708220982,0,-78,4388,240,37.99718,-122.56745,257
67379,1600544151,1599751939,1708525218,0,-79,23605,514,36.973373,-121.90826,113
67381,1601664302,1599751967,1708525130,0,-85,8387,1768,37.802116,-122.4103,78
67385,1623096266,1599752195,1708525172,0,-67,38757,425,37.342392,-121.93111,76
67391,1695753279,1599752213,1708525117,0,-67,3411,281,37.710186,-121.900116,347
67393,1600465888,1599752224,1708525157,0,-68,16264,250,37.846447,-122.1174,740
67395,1601681186,1599752225,1708525206,0,-51,57952,216,38.44216,-122.72209,154
67397,1600973465,1599752235,1708525158,0,-59,23653,242,37.574783,-122.398476,587
67399,1600376894,1599752238,1708525174,0,-68,1414,398,39.26279,-119.96658,7317
67409,1620537494,1599752364,1708525133,0,-72,20349,266,37.732723,-122.45521,441
67413,1600537984,1599752383,1708525112,0,-75,37019,248,37.482494,-122.267166,233
67415,1675981687,1599752391,1708525134,0,-77,16759,275,37.49061,-122.289856,871
67417,1600377043,1599752449,1708525176,0,-72,23833,253,37.528053,-122.29789,200
67419,1629390247,1599752711,1708525203,0,-60,23841,425,37.61825,-122.41345,51
67425,1695174307,1599753377,1708525138,0,-70,23733,353,37.621338,-122.48103,91
67433,1684815878,1599753441,1708525159,0,-69,8715,311,38.956543,-119.78481,4704
67435,1599849458,1599753446,1708525131,0,-67,11613,483,38.295372,-122.66372,98
67437,1600212281,1599753451,1708525217,0,-65,19785,271,37.445244,-122.140785,23
67441,1600143302,1599753469,1708525167,0,-55,41674,548,38.992867,-119.95326,6240
67443,1630978429,1599753493,1708525203,0,-82,7148,243,45.28224,-123.01547,328
67447,1695264076,1599753514,1708525107,0,-78,830,292,37.019764,-121.99225,185
67451,1600625583,1599753521,1708525184,0,-60,21041,237,37.863888,-122.582184,411
67459,1600905384,1599753537,1708525115,0,-66,42761,260,37.685425,-122.15985,13
67463,1600367966,1599754033,1708405405,0,-64,742,485,38.251633,-122.45026,27
67465,1600539511,1599754042,1708525131,0,-62,5250,293,36.46259,-121.729294,705
67467,1600471712,1599754059,1708525047,0,-62,55874,239,47.637066,-122.36132,409
67477,1601683211,1599754090,1708525202,0,-56,24459,527,36.968086,-122.03695,72
67483,1620711834,1599754153,1708525214,0,-61,10313,272,38.037453,-122.584,249
67491,1600551526,1599754195,1708525116,0,-75,26948,410,37.9182,-122.3072,93
67507,1603252786,1599754256,1708117927,0,-50,17032,247,37.875412,-122.126274,540
67509,1600480683,1599754262,1708525172,0,-59,20387,510,37.534363,-122.30208,47
67515,1600478271,1599754345,1708525123,0,-52,21717,254,38.011112,-122.58384,194
67519,1661572632,1599754371,1708507423,0,-59,12,null,37.4633,-122.26453,507
67521,1600965725,1599754373,1708525195,0,-59,25574,318,39.270454,-120.12842,6837
67527,1600367492,1599754575,1708525192,0,-72,38561,207,37.36423,-122.11379,363
67531,1600470981,1599754609,1708525144,0,-61,2622,251,38.25021,-122.88233,121
67533,1600375628,1599754613,1708525108,0,-57,13826,619,37.785778,-122.46506,182
67537,1627266678,1599754638,1708525127,0,-69,2796,279,39.286774,-120.169785,6220
67539,1600536919,1599754646,1708525193,0,-65,21965,503,37.994953,-122.59602,160
67547,1627504594,1599755472,1708525162,1,-72,436,323,39.126774,-120.16114,6238
67553,1600534718,1599755535,1708525218,1,-38,23841,467,37.617794,-122.412735,54
67571,1630711503,1599756263,1708525157,1,-86,2132,332,37.722015,-122.12581,472
67581,1600383529,1599756366,1708525216,1,-74,56178,303,37.9359,-122.31444,296
67591,1600720764,1599756415,1708525168,1,-87,18473,737,37.10425,-122.1119,716
67593,1602544299,1599756423,1708525151,1,-56,59282,351,35.716278,-118.3,3485
67595,1600460168,1599756425,1708525126,1,-69,8033,577,37.37027,-122.0348,119
67603,1602642969,1599757151,1708525213,0,-50,2794,287,36.82034,-119.76121,341
67611,1600473159,1599757220,1708525174,1,-47,8181,236,37.259,-121.818,179
67613,1601089875,1599757231,1708525138,0,-65,68728,517,37.9112,-122.27386,878
67637,1637001651,1599757632,1708525173,1,-64,20349,249,37.73291,-122.45528,448
67639,1600538752,1599757632,1708525131,1,-75,5250,280,36.462578,-121.7293,704
67641,1602618440,1599757898,1708525127,1,-63,232,244,37.341286,-122.07637,253
67645,1601425245,1599758315,1708525166,1,-90,23971,248,36.43751,-121.79037,1558
67653,1600383532,1599758750,1708525203,1,-65,49061,322,37.79558,-120.99047,124
67655,1600391312,1599758760,1708525135,1,-23,12878,251,37.940987,-122.33463,81
67665,1600624314,1599759852,1708525161,1,-87,9709,7642,37.439575,-122.22076,143
67667,1630451414,1599759887,1708525167,1,-40,2381,271,36.15329,-115.33948,3081
67681,1676853264,1599760291,1708525152,1,-62,23569,418,37.411915,-122.1333,54
67683,1695570295,1599760295,1708525110,1,-64,15394,311,37.73441,-122.42286,181
67697,1600736159,1599760466,1708525132,1,-53,48794,673,37.351868,-122.03902,177
67701,1628371965,1599760481,1708525219,1,-57,21031,237,38.59088,-121.37581,69
67703,1600388112,1599760489,1708525218,1,-59,39238,264,38.11085,-122.59983,76
67705,1600520323,1599760495,1708525149,1,-50,8611,239,37.860767,-122.26575,164
67719,1600732151,1599760606,1708525145,0,-51,11440,268,37.44603,-122.18129,77
67737,1600463375,1599762641,1708525177,1,-61,23792,237,37.774353,-122.44351,226
67739,1600463218,1599762648,1708525154,1,-50,22201,523,37.292744,-121.88647,139
67747,1669420266,1599764479,1708525210,0,-53,14338,264,37.91636,-122.5333,436
67749,1600386740,1599764546,1708525138,0,-66,48765,255,37.887913,-122.268074,412
67755,1600723578,1599764601,1708525163,1,-56,69312,241,38.232506,-122.63298,17
67757,1675043275,1599764615,1708525137,1,-64,23791,251,37.77384,-122.433464,212
67773,1600538541,1599764921,1708108020,1,-47,20161,529,37.934162,-122.52354,6
67775,1599764953,1599764930,1708525133,1,-65,10541,211,47.687183,-122.192314,208
67783,1658013083,1599768537,1708525207,0,-87,3257,531,38.013798,-121.84268,32
67785,1600991753,1599768547,1708525107,0,-57,212,238,37.45201,-122.2073,74
67787,1601249044,1599768553,1708525133,0,-75,13020,239,37.783703,-122.17307,308
67795,1600544072,1599768588,1708525148,0,-70,224,303,37.554607,-122.3694,555
67797,1600384472,1599768626,1708525132,0,-73,16697,331,38.714947,-122.92328,311
67801,1600392607,1599768636,1708525159,0,-69,7425,789,37.809265,-122.23206,140
67805,1600462698,1599768648,1708525191,0,-63,10311,229,37.58817,-121.99736,108
67807,1602099248,1599768653,1708525155,0,-75,3232,474,37.101776,-121.89538,1979
67809,1600533405,1599768653,1708525175,0,-62,49817,205,40.513382,-105.03094,4931
67811,1601689922,1599768688,1708525152,0,-68,2564,267,39.365906,-120.238304,6410
67817,1602523716,1599769042,1708525169,0,-59,20985,247,36.55621,-121.91748,305
67819,1600556716,1599769047,1708525128,0,-61,1412,246,38.104965,-122.50077,122
67827,1600627596,1599769088,1708525203,0,-75,212,303,37.920113,-122.09037,227
67831,1655756684,1599769105,1708525210,0,-45,20621,424,39.40752,-119.7693,4718
67837,1603391981,1599769136,1708525214,0,-63,2504,634,37.877342,-122.084526,423
67847,1600537811,1599769157,1708525178,0,-70,49105,241,37.745487,-122.433655,416
67849,1629485519,1599769162,1708525215,0,-49,22785,255,37.95098,-122.5422,10
67851,1601015200,1599769173,1708525198,0,-61,398,286,39.20987,-120.0992,6620
67853,1602910634,1599769178,1708525114,0,-61,21426,227,37.326725,-121.88647,93
67859,1610304447,1599769373,1708525119,1,-64,23821,223,37.874153,-122.29636,28
67867,1601913220,1599769430,1708525204,1,-79,24091,295,37.870674,-122.07403,286
67869,1601656430,1599769433,1708525177,1,-58,7947,541,37.870228,-122.06503,475
67883,1600477056,1599770010,1708525140,1,-66,17483,306,37.540176,-122.35393,366
67885,1600474463,1599770058,1708525182,1,-60,15410,219,37.77009,-122.39077,10
67887,1600396548,1599770066,1708525194,1,-60,23903,237,37.551357,-122.37481,713
67889,1599770090,1599770070,1708525149,0,-63,1920,333,41.32415,-124.03715,49
67895,1672842914,1599770138,1708525191,1,-56,7019,281,37.335106,-122.036316,231
67903,1600468098,1599772086,1708525169,1,-74,13900,289,37.657284,-121.78094,523
67905,1600552597,1599772103,1708525108,1,-58,1274,257,37.77628,-122.441925,215
67909,1600403725,1599772175,1708525190,0,-77,23903,242,37.55131,-122.374664,713
67911,1600465433,1599772194,1708525173,0,-53,4629,255,37.194065,-121.818016,470
67915,1600971291,1599772215,1708525105,1,-54,51785,346,37.877213,-122.239746,885
67917,1600457150,1599772217,1708525101,0,-63,12018,220,40.00194,-105.28331,5613
67919,1600963962,1599772221,1708525107,1,-67,37628,354,37.87749,-122.25114,723
67921,1622671787,1599772227,1708525135,0,-68,23670,324,39.725834,-122.17916,233
67927,1602199944,1599772271,1708525138,0,-66,32037,487,38.813396,-122.56642,1113
67931,1600546543,1599772368,1708525108,1,-44,210,952,37.89023,-122.15684,471
67933,1600614205,1599772492,1708525195,1,-62,60962,265,37.236225,-121.981514,432
67941,1601146063,1599774096,1708525178,0,-75,2596,273,36.625893,-121.924194,92
67943,1600647607,1599774097,1708525128,0,-74,1328,251,37.77131,-122.246956,24
67945,1600473670,1599774105,1708525206,0,-68,4080,507,37.80447,-121.91383,814
67947,1600319615,1599774193,1708525213,0,-71,3884,276,44.426327,-121.26234,2803
67951,1600460173,1599774221,1708525110,0,-56,4720,234,37.835407,-122.20108,1207
67969,1600541568,1599776831,1708525210,0,-44,23856,324,37.92763,-122.06906,95
67973,1600555578,1599776837,1708525138,0,-67,9917,443,38.133324,-121.293884,49
67975,1629075822,1599776837,1708525133,0,-52,55595,254,37.95597,-122.54421,135
67977,1628450394,1599776840,1708525207,0,-69,22867,280,37.498543,-122.291245,618
67981,1601067408,1599776920,1708525121,0,-65,19073,239,37.863846,-122.01218,437
67983,1630124067,1599776921,1708525149,0,-76,20329,255,38.300205,-122.26564,197
67985,1629483274,1599776922,1708525122,0,-61,12824,233,37.74576,-122.46576,511
67995,1600440385,1599776954,1708525126,0,-81,33121,250,37.638042,-122.118324,31
68003,1599794489,1599785263,1708525130,1,-67,60146,328,44.0978,-123.06287,419
68005,1602100910,1599849390,1708525131,1,-70,34,240,38.493294,-122.74052,169
68013,1600386063,1599849493,1708525187,1,-54,2302,238,37.331913,-121.934456,108
68019,1600541361,1599849518,1708525128,1,-62,5092,249,38.37238,-122.65173,557
68021,1600452470,1599849525,1708525181,1,-50,18426,278,38.015938,-122.53014,7
68025,1680204999,1599851063,1708525187,0,-74,9027,269,37.795162,-121.100784,72
68057,1601424919,1599852824,1708525124,0,-72,23970,225,36.43751,-121.79037,1558
68069,1627679630,1599852949,1708525144,0,-62,23593,242,37.23189,-121.95693,360
68081,1629231796,1599853496,1708525170,0,-54,9361,231,35.34853,-106.52733,5068
